student_id,department,category,faculty_name,subject,rating,comment,sentiment,clean_comment,sentiment_label
STU1467,Information Technology,Industry Connections,,,3,Average teaching experience,neutral,average teaching experience,1
STU1467,Information Technology,International Collaborations,,,3,Moderate course content,neutral,moderate course content,1
STU1468,Mechanical,Faculty Performance,Dr. Sopan Khurana,Computer Networks,1,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1468,Mechanical,College Infrastructure,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1468,Mechanical,Library Facilities,,,3,Could improve practical exposure,unhappy,could improve practical exposure,0
STU1468,Mechanical,Lab Infrastructure,,,3,Moderate course content,neutral,moderate course content,1
STU1468,Mechanical,Placements,,,3,Average experience,neutral,average experience,1
STU1468,Mechanical,Internships,,,1,Poor course structure,unhappy,poor course structure,0
STU1468,Mechanical,Extracurricular Activities,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1468,Mechanical,Industry Connections,,,2,Poor course structure,neutral,poor course structure,1
STU1468,Mechanical,International Collaborations,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1469,Computer Science,Faculty Performance,Dr. Harsh Singh,Data Structures,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1469,Computer Science,College Infrastructure,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1469,Computer Science,Library Facilities,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1469,Computer Science,Lab Infrastructure,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1469,Computer Science,Placements,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1469,Computer Science,Internships,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1469,Computer Science,Extracurricular Activities,,,3,Average experience,neutral,average experience,1
STU1469,Computer Science,Industry Connections,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1469,Computer Science,International Collaborations,,,5,Needs improvement,unhappy,needs improvement,0
STU1470,Electronics,Faculty Performance,Dr. Meera Krishnan,Database Management System,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1470,Electronics,College Infrastructure,,,1,Lack of practical knowledge,happy,lack practical knowledge,2
STU1470,Electronics,Library Facilities,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1470,Electronics,Lab Infrastructure,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1470,Electronics,Placements,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1470,Electronics,Internships,,,2,Poor course structure,unhappy,poor course structure,0
STU1470,Electronics,Extracurricular Activities,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1470,Electronics,Industry Connections,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1470,Electronics,International Collaborations,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1471,Electrical,Faculty Performance,Dr. Harsh Singh,Artificial Intelligence,4,Exceptional teaching and guidance,unhappy,exceptional teaching guidance,0
STU1471,Electrical,College Infrastructure,,,2,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1471,Electrical,Library Facilities,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1471,Electrical,Lab Infrastructure,,,2,Poor course structure,unhappy,poor course structure,0
STU1471,Electrical,Placements,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1471,Electrical,Internships,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1471,Electrical,Extracurricular Activities,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1471,Electrical,Industry Connections,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1471,Electrical,International Collaborations,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1472,Computer Science,Faculty Performance,Dr. Harsh Singh,Data Structures,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1472,Computer Science,College Infrastructure,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1472,Computer Science,Library Facilities,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1472,Computer Science,Lab Infrastructure,,,5,Average experience,happy,average experience,2
STU1472,Computer Science,Placements,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1472,Computer Science,Internships,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1472,Computer Science,Extracurricular Activities,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1472,Computer Science,Industry Connections,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1472,Computer Science,International Collaborations,,,4,Outstanding course content and delivery,unhappy,outstanding course content delivery,0
STU1473,Electrical,Faculty Performance,Dr. Girish Talmale,Data Structures,5,Could improve practical exposure,neutral,could improve practical exposure,1
STU1473,Electrical,College Infrastructure,,,2,Average experience,happy,average experience,2
STU1473,Electrical,Library Facilities,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1473,Electrical,Lab Infrastructure,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1473,Electrical,Placements,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1473,Electrical,Internships,,,5,Average experience,happy,average experience,2
STU1473,Electrical,Extracurricular Activities,,,2,Poor course structure,unhappy,poor course structure,0
STU1473,Electrical,Industry Connections,,,2,Poor course structure,unhappy,poor course structure,0
STU1473,Electrical,International Collaborations,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1474,Mechanical,Faculty Performance,Dr. Priya Sharma,Machine Learning,3,Could improve practical exposure,unhappy,could improve practical exposure,0
STU1474,Mechanical,College Infrastructure,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1474,Mechanical,Library Facilities,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1474,Mechanical,Lab Infrastructure,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1474,Mechanical,Placements,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1474,Mechanical,Internships,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1474,Mechanical,Extracurricular Activities,,,2,Poor course structure,unhappy,poor course structure,0
STU1474,Mechanical,Industry Connections,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1474,Mechanical,International Collaborations,,,3,Moderate course content,neutral,moderate course content,1
STU1475,Electronics,Faculty Performance,Dr. Rajesh Patil,Computer Networks,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1475,Electronics,College Infrastructure,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1475,Electronics,Library Facilities,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1475,Electronics,Lab Infrastructure,,,1,Poor course structure,unhappy,poor course structure,0
STU1475,Electronics,Placements,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1475,Electronics,Internships,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1475,Electronics,Extracurricular Activities,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1475,Electronics,Industry Connections,,,2,Poor course structure,unhappy,poor course structure,0
STU1475,Electronics,International Collaborations,,,3,Average teaching experience,neutral,average teaching experience,1
STU1476,Information Technology,Faculty Performance,Dr. Sopan Khurana,Computer Networks,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1476,Information Technology,College Infrastructure,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1476,Information Technology,Library Facilities,,,3,Average teaching experience,neutral,average teaching experience,1
STU1476,Information Technology,Lab Infrastructure,,,1,Poor course structure,unhappy,poor course structure,0
STU1476,Information Technology,Placements,,,5,Highly knowledgeable and supportive faculty,unhappy,highly knowledgeable supportive faculty,0
STU1476,Information Technology,Internships,,,1,Poor course structure,unhappy,poor course structure,0
STU1476,Information Technology,Extracurricular Activities,,,1,Poor course structure,unhappy,poor course structure,0
STU1476,Information Technology,Industry Connections,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1476,Information Technology,International Collaborations,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1477,Electrical,Faculty Performance,Dr. Girish Talmale,Artificial Intelligence,2,Needs improvement,unhappy,needs improvement,0
STU1477,Electrical,College Infrastructure,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1477,Electrical,Library Facilities,,,5,Highly knowledgeable and supportive faculty,neutral,highly knowledgeable supportive faculty,1
STU1477,Electrical,Lab Infrastructure,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1477,Electrical,Placements,,,1,Poor course structure,unhappy,poor course structure,0
STU1477,Electrical,Internships,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1477,Electrical,Extracurricular Activities,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1477,Electrical,Industry Connections,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1477,Electrical,International Collaborations,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1478,Electronics,Faculty Performance,Dr. Rajesh Patil,Artificial Intelligence,1,Poor course structure,unhappy,poor course structure,0
STU1478,Electronics,College Infrastructure,,,3,Moderate course content,neutral,moderate course content,1
STU1478,Electronics,Library Facilities,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1478,Electronics,Lab Infrastructure,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1478,Electronics,Placements,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1478,Electronics,Internships,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1478,Electronics,Extracurricular Activities,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1478,Electronics,Industry Connections,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1478,Electronics,International Collaborations,,,3,Average teaching experience,neutral,average teaching experience,1
STU1479,Electronics,Faculty Performance,Dr. Sopan Khurana,Computer Networks,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1479,Electronics,College Infrastructure,,,3,Moderate course content,neutral,moderate course content,1
STU1479,Electronics,Library Facilities,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1479,Electronics,Lab Infrastructure,,,3,Moderate course content,neutral,moderate course content,1
STU1479,Electronics,Placements,,,1,Poor course structure,unhappy,poor course structure,0
STU1479,Electronics,Internships,,,2,Outdated teaching methods,happy,outdated teaching methods,2
STU1479,Electronics,Extracurricular Activities,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1479,Electronics,Industry Connections,,,3,Moderate course content,happy,moderate course content,2
STU1479,Electronics,International Collaborations,,,3,Moderate course content,neutral,moderate course content,1
STU1480,Information Technology,Faculty Performance,Dr. Sopan Khurana,Data Structures,3,Moderate course content,happy,moderate course content,2
STU1480,Information Technology,College Infrastructure,,,2,Poor course structure,unhappy,poor course structure,0
STU1480,Information Technology,Library Facilities,,,2,Poor course structure,unhappy,poor course structure,0
STU1480,Information Technology,Lab Infrastructure,,,1,Poor course structure,unhappy,poor course structure,0
STU1480,Information Technology,Placements,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1480,Information Technology,Internships,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1480,Information Technology,Extracurricular Activities,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1480,Information Technology,Industry Connections,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1480,Information Technology,International Collaborations,,,3,Moderate course content,neutral,moderate course content,1
STU1481,Computer Science,Faculty Performance,Dr. Harsh Singh,Computer Networks,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1481,Computer Science,College Infrastructure,,,4,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1481,Computer Science,Library Facilities,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1481,Computer Science,Lab Infrastructure,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1481,Computer Science,Placements,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1481,Computer Science,Internships,,,5,Outstanding course content and delivery,neutral,outstanding course content delivery,1
STU1481,Computer Science,Extracurricular Activities,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1481,Computer Science,Industry Connections,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1481,Computer Science,International Collaborations,,,1,Moderate course content,neutral,moderate course content,1
STU1482,Electrical,Faculty Performance,Dr. Rajesh Patil,Data Structures,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1482,Electrical,College Infrastructure,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1482,Electrical,Library Facilities,,,4,Highly knowledgeable and supportive faculty,neutral,highly knowledgeable supportive faculty,1
STU1482,Electrical,Lab Infrastructure,,,1,Poor course structure,unhappy,poor course structure,0
STU1482,Electrical,Placements,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1482,Electrical,Internships,,,3,Average teaching experience,neutral,average teaching experience,1
STU1482,Electrical,Extracurricular Activities,,,5,Exceptional teaching and guidance,unhappy,exceptional teaching guidance,0
STU1482,Electrical,Industry Connections,,,3,Average teaching experience,neutral,average teaching experience,1
STU1482,Electrical,International Collaborations,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1483,Electronics,Faculty Performance,Dr. Priya Sharma,Computer Networks,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1483,Electronics,College Infrastructure,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1483,Electronics,Library Facilities,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1483,Electronics,Lab Infrastructure,,,5,Poor course structure,unhappy,poor course structure,0
STU1483,Electronics,Placements,,,3,Moderate course content,neutral,moderate course content,1
STU1483,Electronics,Internships,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1483,Electronics,Extracurricular Activities,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1483,Electronics,Industry Connections,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1483,Electronics,International Collaborations,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1484,Electrical,Faculty Performance,Dr. Priya Sharma,Machine Learning,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1484,Electrical,College Infrastructure,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1484,Electrical,Library Facilities,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1484,Electrical,Lab Infrastructure,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1484,Electrical,Placements,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1484,Electrical,Internships,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1484,Electrical,Extracurricular Activities,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1484,Electrical,Industry Connections,,,3,Moderate course content,neutral,moderate course content,1
STU1484,Electrical,International Collaborations,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1485,Electronics,Faculty Performance,Dr. Sopan Khurana,Database Management System,5,Average teaching experience,neutral,average teaching experience,1
STU1485,Electronics,College Infrastructure,,,3,Moderate course content,neutral,moderate course content,1
STU1485,Electronics,Library Facilities,,,4,Average teaching experience,neutral,average teaching experience,1
STU1485,Electronics,Lab Infrastructure,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1485,Electronics,Placements,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1485,Electronics,Internships,,,2,Needs improvement,unhappy,needs improvement,0
STU1485,Electronics,Extracurricular Activities,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1485,Electronics,Industry Connections,,,4,Highly knowledgeable and supportive faculty,neutral,highly knowledgeable supportive faculty,1
STU1485,Electronics,International Collaborations,,,2,Poor course structure,unhappy,poor course structure,0
STU1486,Information Technology,Faculty Performance,Dr. Girish Talmale,Artificial Intelligence,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1486,Information Technology,College Infrastructure,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1486,Information Technology,Library Facilities,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1486,Information Technology,Lab Infrastructure,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1486,Information Technology,Placements,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1486,Information Technology,Internships,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1486,Information Technology,Extracurricular Activities,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1486,Information Technology,Industry Connections,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1486,Information Technology,International Collaborations,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1487,Electronics,Faculty Performance,Dr. Meera Krishnan,Software Engineering,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1487,Electronics,College Infrastructure,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1487,Electronics,Library Facilities,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1487,Electronics,Lab Infrastructure,,,3,Average teaching experience,neutral,average teaching experience,1
STU1487,Electronics,Placements,,,5,Highly knowledgeable and supportive faculty,unhappy,highly knowledgeable supportive faculty,0
STU1487,Electronics,Internships,,,2,Poor course structure,unhappy,poor course structure,0
STU1487,Electronics,Extracurricular Activities,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1487,Electronics,Industry Connections,,,3,Moderate course content,neutral,moderate course content,1
STU1487,Electronics,International Collaborations,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1488,Electrical,Faculty Performance,Dr. Priya Sharma,Data Structures,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1488,Electrical,College Infrastructure,,,1,Poor course structure,unhappy,poor course structure,0
STU1488,Electrical,Library Facilities,,,2,Outdated teaching methods,happy,outdated teaching methods,2
STU1488,Electrical,Lab Infrastructure,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1488,Electrical,Placements,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1488,Electrical,Internships,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1488,Electrical,Extracurricular Activities,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1488,Electrical,Industry Connections,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1488,Electrical,International Collaborations,,,2,Poor course structure,unhappy,poor course structure,0
STU1489,Computer Science,Faculty Performance,Dr. Meera Krishnan,Data Structures,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1489,Computer Science,College Infrastructure,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1489,Computer Science,Library Facilities,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1489,Computer Science,Lab Infrastructure,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1489,Computer Science,Placements,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1489,Computer Science,Internships,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1489,Computer Science,Extracurricular Activities,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1489,Computer Science,Industry Connections,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1489,Computer Science,International Collaborations,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1490,Mechanical,Faculty Performance,Dr. Rajesh Patil,Computer Networks,3,Moderate course content,neutral,moderate course content,1
STU1490,Mechanical,College Infrastructure,,,2,Needs improvement,unhappy,needs improvement,0
STU1490,Mechanical,Library Facilities,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1490,Mechanical,Lab Infrastructure,,,1,Poor course structure,unhappy,poor course structure,0
STU1490,Mechanical,Placements,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1490,Mechanical,Internships,,,3,Average teaching experience,neutral,average teaching experience,1
STU1490,Mechanical,Extracurricular Activities,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1490,Mechanical,Industry Connections,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1490,Mechanical,International Collaborations,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1491,Computer Science,Faculty Performance,Dr. Sopan Khurana,Database Management System,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1491,Computer Science,College Infrastructure,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1491,Computer Science,Library Facilities,,,1,Poor course structure,unhappy,poor course structure,0
STU1491,Computer Science,Lab Infrastructure,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1491,Computer Science,Placements,,,3,Moderate course content,neutral,moderate course content,1
STU1491,Computer Science,Internships,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1491,Computer Science,Extracurricular Activities,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1491,Computer Science,Industry Connections,,,4,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1491,Computer Science,International Collaborations,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1492,Electrical,Faculty Performance,Dr. Sopan Khurana,Machine Learning,3,Moderate course content,neutral,moderate course content,1
STU1492,Electrical,College Infrastructure,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1492,Electrical,Library Facilities,,,3,Could improve practical exposure,unhappy,could improve practical exposure,0
STU1492,Electrical,Lab Infrastructure,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1492,Electrical,Placements,,,3,Moderate course content,unhappy,moderate course content,0
STU1492,Electrical,Internships,,,2,Outdated teaching methods,happy,outdated teaching methods,2
STU1492,Electrical,Extracurricular Activities,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1492,Electrical,Industry Connections,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1492,Electrical,International Collaborations,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1493,Information Technology,Faculty Performance,Dr. Sopan Khurana,Data Structures,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1493,Information Technology,College Infrastructure,,,3,Could improve practical exposure,unhappy,could improve practical exposure,0
STU1493,Information Technology,Library Facilities,,,3,Average teaching experience,happy,average teaching experience,2
STU1493,Information Technology,Lab Infrastructure,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1493,Information Technology,Placements,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1493,Information Technology,Internships,,,1,Poor course structure,unhappy,poor course structure,0
STU1493,Information Technology,Extracurricular Activities,,,5,Average experience,happy,average experience,2
STU1493,Information Technology,Industry Connections,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1493,Information Technology,International Collaborations,,,4,Could improve practical exposure,neutral,could improve practical exposure,1
STU1494,Computer Science,Faculty Performance,Dr. Priya Sharma,Artificial Intelligence,1,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1494,Computer Science,College Infrastructure,,,2,Outdated teaching methods,happy,outdated teaching methods,2
STU1494,Computer Science,Library Facilities,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1494,Computer Science,Lab Infrastructure,,,3,Moderate course content,neutral,moderate course content,1
STU1494,Computer Science,Placements,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1494,Computer Science,Internships,,,1,Poor course structure,unhappy,poor course structure,0
STU1494,Computer Science,Extracurricular Activities,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1494,Computer Science,Industry Connections,,,3,Moderate course content,neutral,moderate course content,1
STU1494,Computer Science,International Collaborations,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1495,Information Technology,Faculty Performance,Dr. Harsh Singh,Machine Learning,1,Poor course structure,unhappy,poor course structure,0
STU1495,Information Technology,College Infrastructure,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1495,Information Technology,Library Facilities,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1495,Information Technology,Lab Infrastructure,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1495,Information Technology,Placements,,,2,Lack of practical knowledge,happy,lack practical knowledge,2
STU1495,Information Technology,Internships,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1495,Information Technology,Extracurricular Activities,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1495,Information Technology,Industry Connections,,,4,Exceptional teaching and guidance,neutral,exceptional teaching guidance,1
STU1495,Information Technology,International Collaborations,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1496,Information Technology,Faculty Performance,Dr. Rajesh Patil,Data Structures,2,Poor course structure,unhappy,poor course structure,0
STU1496,Information Technology,College Infrastructure,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1496,Information Technology,Library Facilities,,,1,Poor course structure,unhappy,poor course structure,0
STU1496,Information Technology,Lab Infrastructure,,,1,Poor course structure,unhappy,poor course structure,0
STU1496,Information Technology,Placements,,,3,Average teaching experience,neutral,average teaching experience,1
STU1496,Information Technology,Internships,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1496,Information Technology,Extracurricular Activities,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1496,Information Technology,Industry Connections,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1496,Information Technology,International Collaborations,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1497,Mechanical,Faculty Performance,Dr. Meera Krishnan,Data Structures,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU1497,Mechanical,College Infrastructure,,,2,Poor course structure,unhappy,poor course structure,0
STU1497,Mechanical,Library Facilities,,,5,Exceptional teaching and guidance,unhappy,exceptional teaching guidance,0
STU1497,Mechanical,Lab Infrastructure,,,3,Average experience,neutral,average experience,1
STU1497,Mechanical,Placements,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1497,Mechanical,Internships,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1497,Mechanical,Extracurricular Activities,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU1497,Mechanical,Industry Connections,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1497,Mechanical,International Collaborations,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1498,Electronics,Faculty Performance,Dr. Sopan Khurana,Software Engineering,3,Average teaching experience,neutral,average teaching experience,1
STU1498,Electronics,College Infrastructure,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1498,Electronics,Library Facilities,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU1498,Electronics,Lab Infrastructure,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU1498,Electronics,Placements,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU1498,Electronics,Internships,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU1498,Electronics,Extracurricular Activities,,,1,Outdated teaching methods,happy,outdated teaching methods,2
STU1498,Electronics,Industry Connections,,,2,Poor course structure,unhappy,poor course structure,0
