student_id,department,category,faculty_name,subject,rating,comment,sentiment
STU1640,Computer Science,Lab Infrastructure,,,5,Exceptional teaching and guidance,happy
STU1640,Computer Science,Placements,,,5,Exceptional teaching and guidance,neutral
STU1640,Computer Science,Internships,,,4,Highly knowledgeable and supportive faculty,happy
STU1640,Computer Science,Extracurricular Activities,,,3,Average teaching experience,unhappy
STU1640,Computer Science,Industry Connections,,,5,Exceptional teaching and guidance,happy
STU1640,Computer Science,International Collaborations,,,2,Lack of practical knowledge,unhappy
STU1641,Mechanical,Faculty Performance,Dr. Meera Krishnan,Data Structures,3,Outstanding course content and delivery,happy
STU1641,Mechanical,College Infrastructure,,,3,Could improve practical exposure,neutral
STU1641,Mechanical,Library Facilities,,,3,Could improve practical exposure,neutral
STU1641,Mechanical,Lab Infrastructure,,,2,Needs improvement,unhappy
STU1641,Mechanical,Placements,,,4,Average experience,happy
STU1641,Mechanical,Internships,,,5,Highly knowledgeable and supportive faculty,unhappy
STU1641,Mechanical,Extracurricular Activities,,,1,Outdated teaching methods,unhappy
STU1641,Mechanical,Industry Connections,,,5,Highly knowledgeable and supportive faculty,happy
STU1641,Mechanical,International Collaborations,,,3,Moderate course content,neutral
STU1642,Electronics,Faculty Performance,Dr. Priya Sharma,Computer Networks,1,Poor course structure,unhappy
STU1642,Electronics,College Infrastructure,,,1,Outdated teaching methods,unhappy
STU1642,Electronics,Library Facilities,,,4,Outstanding course content and delivery,happy
STU1642,Electronics,Lab Infrastructure,,,5,Outstanding course content and delivery,happy
STU1642,Electronics,Placements,,,2,Outdated teaching methods,happy
STU1642,Electronics,Internships,,,5,Outstanding course content and delivery,happy
STU1642,Electronics,Extracurricular Activities,,,1,Outstanding course content and delivery,unhappy
STU1642,Electronics,Industry Connections,,,3,Moderate course content,neutral
STU1642,Electronics,International Collaborations,,,4,Exceptional teaching and guidance,happy
STU1643,Information Technology,Faculty Performance,Dr. Rajesh Patil,Data Structures,3,Could improve practical exposure,neutral
STU1643,Information Technology,College Infrastructure,,,1,Outdated teaching methods,unhappy
STU1643,Information Technology,Library Facilities,,,5,Exceptional teaching and guidance,happy
STU1643,Information Technology,Lab Infrastructure,,,1,Needs improvement,unhappy
STU1643,Information Technology,Placements,,,1,Exceptional teaching and guidance,happy
STU1643,Information Technology,Internships,,,1,Outdated teaching methods,unhappy
STU1643,Information Technology,Extracurricular Activities,,,1,Needs improvement,unhappy
STU1643,Information Technology,Industry Connections,,,3,Could improve practical exposure,unhappy
STU1643,Information Technology,International Collaborations,,,5,Exceptional teaching and guidance,happy
STU1644,Computer Science,Faculty Performance,Dr. Sopan Khurana,Data Structures,5,Outdated teaching methods,unhappy
STU1644,Computer Science,College Infrastructure,,,2,Outdated teaching methods,unhappy
STU1644,Computer Science,Library Facilities,,,3,Average teaching experience,neutral
STU1644,Computer Science,Lab Infrastructure,,,3,Average experience,neutral
STU1644,Computer Science,Placements,,,5,Highly knowledgeable and supportive faculty,happy
STU1644,Computer Science,Internships,,,3,Moderate course content,neutral
STU1644,Computer Science,Extracurricular Activities,,,2,Outdated teaching methods,unhappy
STU1644,Computer Science,Industry Connections,,,5,Highly knowledgeable and supportive faculty,happy
STU1644,Computer Science,International Collaborations,,,4,Exceptional teaching and guidance,happy
STU1645,Information Technology,Faculty Performance,Dr. Sopan Khurana,Computer Networks,3,Could improve practical exposure,neutral
STU1645,Information Technology,College Infrastructure,,,4,Exceptional teaching and guidance,happy
STU1645,Information Technology,Library Facilities,,,4,Exceptional teaching and guidance,happy
STU1645,Information Technology,Lab Infrastructure,,,5,Exceptional teaching and guidance,happy
STU1645,Information Technology,Placements,,,3,Average teaching experience,neutral
STU1645,Information Technology,Internships,,,2,Lack of practical knowledge,unhappy
STU1645,Information Technology,Extracurricular Activities,,,1,Lack of practical knowledge,unhappy
STU1645,Information Technology,Industry Connections,,,3,Moderate course content,neutral
STU1645,Information Technology,International Collaborations,,,4,Outstanding course content and delivery,happy
STU1646,Electrical,Faculty Performance,Dr. Sopan Khurana,Software Engineering,4,Exceptional teaching and guidance,happy
STU1646,Electrical,College Infrastructure,,,2,Poor course structure,unhappy
STU1646,Electrical,Library Facilities,,,4,Outstanding course content and delivery,happy
STU1646,Electrical,Lab Infrastructure,,,5,Outdated teaching methods,unhappy
STU1646,Electrical,Placements,,,2,Poor course structure,neutral
STU1646,Electrical,Internships,,,4,Highly knowledgeable and supportive faculty,unhappy
STU1646,Electrical,Extracurricular Activities,,,3,Average teaching experience,unhappy
STU1646,Electrical,Industry Connections,,,5,Outstanding course content and delivery,happy
STU1646,Electrical,International Collaborations,,,3,Average teaching experience,neutral
STU1647,Mechanical,Faculty Performance,Dr. Priya Sharma,Data Structures,4,Exceptional teaching and guidance,happy
STU1647,Mechanical,College Infrastructure,,,2,Outdated teaching methods,unhappy
STU1647,Mechanical,Library Facilities,,,2,Lack of practical knowledge,unhappy
STU1647,Mechanical,Lab Infrastructure,,,2,Poor course structure,happy
STU1647,Mechanical,Placements,,,5,Exceptional teaching and guidance,happy
STU1647,Mechanical,Internships,,,1,Outdated teaching methods,unhappy
STU1647,Mechanical,Extracurricular Activities,,,5,Highly knowledgeable and supportive faculty,happy
STU1647,Mechanical,Industry Connections,,,5,Outstanding course content and delivery,happy
STU1647,Mechanical,International Collaborations,,,1,Poor course structure,unhappy
STU1648,Electronics,Faculty Performance,Dr. Sopan Khurana,Artificial Intelligence,3,Outstanding course content and delivery,happy
STU1648,Electronics,College Infrastructure,,,5,Highly knowledgeable and supportive faculty,happy
STU1648,Electronics,Library Facilities,,,2,Poor course structure,unhappy
STU1648,Electronics,Lab Infrastructure,,,1,Could improve practical exposure,neutral
STU1648,Electronics,Placements,,,4,Outstanding course content and delivery,happy
STU1648,Electronics,Internships,,,2,Poor course structure,unhappy
STU1648,Electronics,Extracurricular Activities,,,3,Could improve practical exposure,neutral
STU1648,Electronics,Industry Connections,,,2,Poor course structure,unhappy
STU1648,Electronics,International Collaborations,,,2,Outdated teaching methods,unhappy
STU1649,Computer Science,Faculty Performance,Dr. Priya Sharma,Computer Networks,5,Exceptional teaching and guidance,happy
STU1649,Computer Science,College Infrastructure,,,5,Highly knowledgeable and supportive faculty,happy
STU1649,Computer Science,Library Facilities,,,3,Could improve practical exposure,neutral
STU1649,Computer Science,Lab Infrastructure,,,2,Poor course structure,unhappy
STU1649,Computer Science,Placements,,,2,Outdated teaching methods,unhappy
STU1649,Computer Science,Internships,,,2,Lack of practical knowledge,unhappy
STU1649,Computer Science,Extracurricular Activities,,,5,Outstanding course content and delivery,happy
STU1649,Computer Science,Industry Connections,,,4,Highly knowledgeable and supportive faculty,happy
STU1649,Computer Science,International Collaborations,,,2,Outdated teaching methods,unhappy
STU1650,Information Technology,Faculty Performance,Dr. Harsh Singh,Artificial Intelligence,1,Poor course structure,unhappy
STU1650,Information Technology,College Infrastructure,,,4,Exceptional teaching and guidance,happy
STU1650,Information Technology,Library Facilities,,,5,Outstanding course content and delivery,happy
STU1650,Information Technology,Lab Infrastructure,,,1,Lack of practical knowledge,unhappy
STU1650,Information Technology,Placements,,,2,Outdated teaching methods,unhappy
STU1650,Information Technology,Internships,,,4,Exceptional teaching and guidance,happy
STU1650,Information Technology,Extracurricular Activities,,,5,Highly knowledgeable and supportive faculty,unhappy
STU1650,Information Technology,Industry Connections,,,4,Lack of practical knowledge,unhappy
STU1650,Information Technology,International Collaborations,,,1,Needs improvement,unhappy
STU1651,Electrical,Faculty Performance,Dr. Harsh Singh,Data Structures,5,Highly knowledgeable and supportive faculty,happy
STU1651,Electrical,College Infrastructure,,,4,Outstanding course content and delivery,happy
STU1651,Electrical,Library Facilities,,,2,Outdated teaching methods,unhappy
STU1651,Electrical,Lab Infrastructure,,,3,Average teaching experience,neutral
STU1651,Electrical,Placements,,,1,Outdated teaching methods,unhappy
STU1651,Electrical,Internships,,,1,Lack of practical knowledge,unhappy
STU1651,Electrical,Extracurricular Activities,,,3,Could improve practical exposure,neutral
STU1651,Electrical,Industry Connections,,,4,Outstanding course content and delivery,happy
STU1651,Electrical,International Collaborations,,,3,Average teaching experience,neutral
STU1652,Mechanical,Faculty Performance,Dr. Rajesh Patil,Artificial Intelligence,5,Outstanding course content and delivery,happy
STU1652,Mechanical,College Infrastructure,,,3,Average teaching experience,neutral
STU1652,Mechanical,Library Facilities,,,5,Highly knowledgeable and supportive faculty,happy
STU1652,Mechanical,Lab Infrastructure,,,4,Highly knowledgeable and supportive faculty,happy
STU1652,Mechanical,Placements,,,2,Outdated teaching methods,unhappy
STU1652,Mechanical,Internships,,,3,Could improve practical exposure,neutral
STU1652,Mechanical,Extracurricular Activities,,,1,Poor course structure,unhappy
STU1652,Mechanical,Industry Connections,,,2,Average teaching experience,neutral
STU1652,Mechanical,International Collaborations,,,2,Exceptional teaching and guidance,happy
STU1653,Information Technology,Faculty Performance,Dr. Priya Sharma,Artificial Intelligence,3,Poor course structure,unhappy
STU1653,Information Technology,College Infrastructure,,,3,Average teaching experience,neutral
STU1653,Information Technology,Library Facilities,,,5,Exceptional teaching and guidance,happy
STU1653,Information Technology,Lab Infrastructure,,,1,Poor course structure,unhappy
STU1653,Information Technology,Placements,,,5,Outstanding course content and delivery,unhappy
STU1653,Information Technology,Internships,,,2,Poor course structure,unhappy
STU1653,Information Technology,Extracurricular Activities,,,2,Lack of practical knowledge,unhappy
STU1653,Information Technology,Industry Connections,,,2,Poor course structure,neutral
STU1653,Information Technology,International Collaborations,,,5,Exceptional teaching and guidance,happy
STU1654,Mechanical,Faculty Performance,Dr. Rajesh Patil,Software Engineering,1,Outdated teaching methods,unhappy
STU1654,Mechanical,College Infrastructure,,,4,Outstanding course content and delivery,happy
STU1654,Mechanical,Library Facilities,,,3,Average teaching experience,neutral
STU1654,Mechanical,Lab Infrastructure,,,1,Lack of practical knowledge,unhappy
STU1654,Mechanical,Placements,,,1,Outdated teaching methods,happy
STU1654,Mechanical,Internships,,,4,Outstanding course content and delivery,happy
STU1654,Mechanical,Extracurricular Activities,,,1,Outdated teaching methods,unhappy
STU1654,Mechanical,Industry Connections,,,5,Exceptional teaching and guidance,happy
STU1654,Mechanical,International Collaborations,,,5,Exceptional teaching and guidance,happy
STU1655,Mechanical,Faculty Performance,Dr. Rajesh Patil,Software Engineering,1,Poor course structure,unhappy
STU1655,Mechanical,College Infrastructure,,,2,Outdated teaching methods,unhappy
STU1655,Mechanical,Library Facilities,,,3,Average teaching experience,neutral
STU1655,Mechanical,Lab Infrastructure,,,3,Needs improvement,unhappy
STU1655,Mechanical,Placements,,,2,Poor course structure,unhappy
STU1655,Mechanical,Internships,,,1,Poor course structure,unhappy
STU1655,Mechanical,Extracurricular Activities,,,5,Outstanding course content and delivery,happy
STU1655,Mechanical,Industry Connections,,,2,Poor course structure,unhappy
STU1655,Mechanical,International Collaborations,,,3,Moderate course content,happy
STU1656,Computer Science,Faculty Performance,Dr. Sopan Khurana,Database Management System,5,Highly knowledgeable and supportive faculty,happy
STU1656,Computer Science,College Infrastructure,,,5,Exceptional teaching and guidance,happy
STU1656,Computer Science,Library Facilities,,,2,Outdated teaching methods,unhappy
STU1656,Computer Science,Lab Infrastructure,,,4,Average experience,happy
STU1656,Computer Science,Placements,,,4,Highly knowledgeable and supportive faculty,happy
STU1656,Computer Science,Internships,,,2,Outdated teaching methods,unhappy
STU1656,Computer Science,Extracurricular Activities,,,5,Highly knowledgeable and supportive faculty,happy
STU1656,Computer Science,Industry Connections,,,4,Outstanding course content and delivery,happy
STU1656,Computer Science,International Collaborations,,,1,Lack of practical knowledge,unhappy
STU1657,Computer Science,Faculty Performance,Dr. Meera Krishnan,Database Management System,4,Highly knowledgeable and supportive faculty,happy
STU1657,Computer Science,College Infrastructure,,,1,Poor course structure,unhappy
STU1657,Computer Science,Library Facilities,,,3,Average teaching experience,neutral
STU1657,Computer Science,Lab Infrastructure,,,4,Average experience,happy
STU1657,Computer Science,Placements,,,2,Lack of practical knowledge,neutral
STU1657,Computer Science,Internships,,,5,Highly knowledgeable and supportive faculty,happy
STU1657,Computer Science,Extracurricular Activities,,,3,Could improve practical exposure,neutral
STU1657,Computer Science,Industry Connections,,,1,Poor course structure,unhappy
STU1657,Computer Science,International Collaborations,,,5,Exceptional teaching and guidance,happy
STU1658,Computer Science,Faculty Performance,Dr. Meera Krishnan,Data Structures,3,Moderate course content,neutral
STU1658,Computer Science,College Infrastructure,,,5,Outstanding course content and delivery,happy
STU1658,Computer Science,Library Facilities,,,4,Highly knowledgeable and supportive faculty,unhappy
STU1658,Computer Science,Lab Infrastructure,,,5,Highly knowledgeable and supportive faculty,happy
STU1658,Computer Science,Placements,,,4,Highly knowledgeable and supportive faculty,happy
STU1658,Computer Science,Internships,,,5,Exceptional teaching and guidance,happy
STU1658,Computer Science,Extracurricular Activities,,,4,Outstanding course content and delivery,happy
STU1658,Computer Science,Industry Connections,,,1,Outdated teaching methods,unhappy
STU1658,Computer Science,International Collaborations,,,4,Exceptional teaching and guidance,happy
STU1659,Computer Science,Faculty Performance,Dr. Rajesh Patil,Machine Learning,5,Outstanding course content and delivery,happy
STU1659,Computer Science,College Infrastructure,,,3,Average teaching experience,neutral
STU1659,Computer Science,Library Facilities,,,2,Poor course structure,unhappy
STU1659,Computer Science,Lab Infrastructure,,,4,Exceptional teaching and guidance,happy
STU1659,Computer Science,Placements,,,1,Outdated teaching methods,unhappy
STU1659,Computer Science,Internships,,,4,Average experience,happy
STU1659,Computer Science,Extracurricular Activities,,,4,Highly knowledgeable and supportive faculty,happy
STU1659,Computer Science,Industry Connections,,,3,Average teaching experience,neutral
STU1659,Computer Science,International Collaborations,,,5,Highly knowledgeable and supportive faculty,happy
STU1660,Electronics,Faculty Performance,Dr. Meera Krishnan,Machine Learning,1,Outdated teaching methods,unhappy
STU1660,Electronics,College Infrastructure,,,3,Could improve practical exposure,neutral
STU1660,Electronics,Library Facilities,,,2,Poor course structure,unhappy
STU1660,Electronics,Lab Infrastructure,,,1,Outdated teaching methods,unhappy
STU1660,Electronics,Placements,,,2,Lack of practical knowledge,unhappy
STU1660,Electronics,Internships,,,1,Lack of practical knowledge,unhappy
STU1660,Electronics,Extracurricular Activities,,,5,Outstanding course content and delivery,happy
STU1660,Electronics,Industry Connections,,,5,Outstanding course content and delivery,neutral
STU1660,Electronics,International Collaborations,,,4,Moderate course content,neutral
STU1661,Electronics,Faculty Performance,Dr. Rajesh Patil,Database Management System,5,Outstanding course content and delivery,happy
STU1661,Electronics,College Infrastructure,,,1,Lack of practical knowledge,unhappy
STU1661,Electronics,Library Facilities,,,3,Could improve practical exposure,neutral
STU1661,Electronics,Lab Infrastructure,,,2,Outdated teaching methods,unhappy
STU1661,Electronics,Placements,,,3,Moderate course content,neutral
STU1661,Electronics,Internships,,,4,Highly knowledgeable and supportive faculty,happy
STU1661,Electronics,Extracurricular Activities,,,5,Exceptional teaching and guidance,happy
STU1661,Electronics,Industry Connections,,,1,Poor course structure,unhappy
STU1661,Electronics,International Collaborations,,,5,Outstanding course content and delivery,happy
STU1662,Computer Science,Faculty Performance,Dr. Sopan Khurana,Computer Networks,3,Average experience,neutral
STU1662,Computer Science,College Infrastructure,,,2,Outdated teaching methods,unhappy
STU1662,Computer Science,Library Facilities,,,3,Average teaching experience,neutral
STU1662,Computer Science,Lab Infrastructure,,,3,Average teaching experience,neutral
STU1662,Computer Science,Placements,,,4,Outstanding course content and delivery,happy
STU1662,Computer Science,Internships,,,4,Outstanding course content and delivery,happy
STU1662,Computer Science,Extracurricular Activities,,,2,Lack of practical knowledge,happy
STU1662,Computer Science,Industry Connections,,,5,Highly knowledgeable and supportive faculty,happy
STU1662,Computer Science,International Collaborations,,,3,Moderate course content,neutral
STU1663,Mechanical,Faculty Performance,Dr. Rajesh Patil,Data Structures,4,Exceptional teaching and guidance,happy
STU1663,Mechanical,College Infrastructure,,,4,Highly knowledgeable and supportive faculty,happy
STU1663,Mechanical,Library Facilities,,,2,Lack of practical knowledge,unhappy
STU1663,Mechanical,Lab Infrastructure,,,3,Average teaching experience,neutral
STU1663,Mechanical,Placements,,,1,Lack of practical knowledge,unhappy
STU1663,Mechanical,Internships,,,4,Outstanding course content and delivery,happy
STU1663,Mechanical,Extracurricular Activities,,,4,Lack of practical knowledge,unhappy
STU1663,Mechanical,Industry Connections,,,1,Lack of practical knowledge,unhappy
STU1663,Mechanical,International Collaborations,,,3,Moderate course content,neutral
STU1664,Electrical,Faculty Performance,Dr. Girish Talmale,Artificial Intelligence,2,Outdated teaching methods,unhappy
STU1664,Electrical,College Infrastructure,,,4,Exceptional teaching and guidance,happy
STU1664,Electrical,Library Facilities,,,5,Exceptional teaching and guidance,happy
STU1664,Electrical,Lab Infrastructure,,,3,Could improve practical exposure,happy
STU1664,Electrical,Placements,,,5,Exceptional teaching and guidance,happy
STU1664,Electrical,Internships,,,5,Highly knowledgeable and supportive faculty,happy
STU1664,Electrical,Extracurricular Activities,,,3,Average teaching experience,unhappy
STU1664,Electrical,Industry Connections,,,2,Lack of practical knowledge,unhappy
STU1664,Electrical,International Collaborations,,,3,Could improve practical exposure,neutral
STU1665,Mechanical,Faculty Performance,Dr. Harsh Singh,Data Structures,2,Outdated teaching methods,unhappy
STU1665,Mechanical,College Infrastructure,,,4,Outstanding course content and delivery,happy
STU1665,Mechanical,Library Facilities,,,1,Poor course structure,unhappy
STU1665,Mechanical,Lab Infrastructure,,,3,Average teaching experience,neutral
STU1665,Mechanical,Placements,,,1,Lack of practical knowledge,unhappy
STU1665,Mechanical,Internships,,,2,Exceptional teaching and guidance,happy
STU1665,Mechanical,Extracurricular Activities,,,3,Moderate course content,neutral
STU1665,Mechanical,Industry Connections,,,4,Needs improvement,unhappy
STU1665,Mechanical,International Collaborations,,,4,Outstanding course content and delivery,happy
STU1666,Mechanical,Faculty Performance,Dr. Girish Talmale,Data Structures,1,Poor course structure,unhappy
STU1666,Mechanical,College Infrastructure,,,2,Needs improvement,unhappy
STU1666,Mechanical,Library Facilities,,,3,Outdated teaching methods,unhappy
STU1666,Mechanical,Lab Infrastructure,,,2,Lack of practical knowledge,unhappy
STU1666,Mechanical,Placements,,,2,Poor course structure,unhappy
STU1666,Mechanical,Internships,,,2,Outdated teaching methods,neutral
STU1666,Mechanical,Extracurricular Activities,,,2,Outdated teaching methods,unhappy
STU1666,Mechanical,Industry Connections,,,1,Lack of practical knowledge,unhappy
STU1666,Mechanical,International Collaborations,,,2,Outdated teaching methods,unhappy
STU1667,Electrical,Faculty Performance,Dr. Meera Krishnan,Computer Networks,5,Highly knowledgeable and supportive faculty,unhappy
STU1667,Electrical,College Infrastructure,,,5,Average experience,happy
STU1667,Electrical,Library Facilities,,,4,Exceptional teaching and guidance,happy
STU1667,Electrical,Lab Infrastructure,,,4,Average experience,happy
STU1667,Electrical,Placements,,,1,Lack of practical knowledge,unhappy
STU1667,Electrical,Internships,,,1,Lack of practical knowledge,unhappy
STU1667,Electrical,Extracurricular Activities,,,1,Poor course structure,unhappy
STU1667,Electrical,Industry Connections,,,4,Exceptional teaching and guidance,happy
STU1667,Electrical,International Collaborations,,,1,Outdated teaching methods,neutral
STU1668,Information Technology,Faculty Performance,Dr. Sopan Khurana,Computer Networks,4,Highly knowledgeable and supportive faculty,happy
STU1668,Information Technology,College Infrastructure,,,5,Outstanding course content and delivery,happy
STU1668,Information Technology,Library Facilities,,,5,Highly knowledgeable and supportive faculty,happy
STU1668,Information Technology,Lab Infrastructure,,,1,Outdated teaching methods,unhappy
STU1668,Information Technology,Placements,,,2,Poor course structure,unhappy
STU1668,Information Technology,Internships,,,3,Average teaching experience,neutral
STU1668,Information Technology,Extracurricular Activities,,,3,Exceptional teaching and guidance,happy
STU1668,Information Technology,Industry Connections,,,2,Lack of practical knowledge,unhappy
STU1668,Information Technology,International Collaborations,,,2,Outdated teaching methods,unhappy
STU1669,Electrical,Faculty Performance,Dr. Meera Krishnan,Artificial Intelligence,1,Poor course structure,unhappy
STU1669,Electrical,College Infrastructure,,,4,Exceptional teaching and guidance,happy
STU1669,Electrical,Library Facilities,,,3,Average teaching experience,neutral
STU1669,Electrical,Lab Infrastructure,,,1,Lack of practical knowledge,neutral
STU1669,Electrical,Placements,,,3,Moderate course content,neutral
STU1669,Electrical,Internships,,,3,Exceptional teaching and guidance,happy
STU1669,Electrical,Extracurricular Activities,,,3,Could improve practical exposure,neutral
STU1669,Electrical,Industry Connections,,,2,Lack of practical knowledge,unhappy
STU1669,Electrical,International Collaborations,,,1,Poor course structure,unhappy
STU1670,Electrical,Faculty Performance,Dr. Girish Talmale,Software Engineering,1,Poor course structure,unhappy
STU1670,Electrical,College Infrastructure,,,1,Poor course structure,unhappy
STU1670,Electrical,Library Facilities,,,2,Lack of practical knowledge,unhappy
STU1670,Electrical,Lab Infrastructure,,,4,Outstanding course content and delivery,happy
STU1670,Electrical,Placements,,,4,Highly knowledgeable and supportive faculty,happy
STU1670,Electrical,Internships,,,5,Average experience,happy
STU1670,Electrical,Extracurricular Activities,,,1,Poor course structure,unhappy
STU1670,Electrical,Industry Connections,,,2,Lack of practical knowledge,unhappy
STU1670,Electrical,International Collaborations,,,3,Moderate course content,neutral
STU1671,Electrical,Faculty Performance,Dr. Sopan Khurana,Artificial Intelligence,5,Outstanding course content and delivery,happy
STU1671,Electrical,College Infrastructure,,,4,Highly knowledgeable and supportive faculty,happy
STU1671,Electrical,Library Facilities,,,2,Poor course structure,unhappy
STU1671,Electrical,Lab Infrastructure,,,5,Highly knowledgeable and supportive faculty,happy
STU1671,Electrical,Placements,,,1,Poor course structure,unhappy
STU1671,Electrical,Internships,,,3,Moderate course content,unhappy
STU1671,Electrical,Extracurricular Activities,,,2,Poor course structure,unhappy
STU1671,Electrical,Industry Connections,,,4,Highly knowledgeable and supportive faculty,happy
STU1671,Electrical,International Collaborations,,,2,Needs improvement,unhappy
STU1672,Computer Science,Faculty Performance,Dr. Rajesh Patil,Software Engineering,5,Exceptional teaching and guidance,happy
STU1672,Computer Science,College Infrastructure,,,3,Could improve practical exposure,neutral
STU1672,Computer Science,Library Facilities,,,5,Moderate course content,neutral
STU1672,Computer Science,Lab Infrastructure,,,3,Could improve practical exposure,neutral
STU1672,Computer Science,Placements,,,2,Poor course structure,unhappy
STU1672,Computer Science,Internships,,,4,Outstanding course content and delivery,happy
STU1672,Computer Science,Extracurricular Activities,,,1,Outdated teaching methods,unhappy
STU1672,Computer Science,Industry Connections,,,3,Average teaching experience,neutral
STU1672,Computer Science,International Collaborations,,,5,Exceptional teaching and guidance,happy
STU1673,Mechanical,Faculty Performance,Dr. Rajesh Patil,Data Structures,1,Outdated teaching methods,neutral
STU1673,Mechanical,College Infrastructure,,,4,Exceptional teaching and guidance,happy
STU1673,Mechanical,Library Facilities,,,4,Highly knowledgeable and supportive faculty,happy
STU1673,Mechanical,Lab Infrastructure,,,2,Lack of practical knowledge,unhappy
STU1673,Mechanical,Placements,,,4,Exceptional teaching and guidance,happy
STU1673,Mechanical,Internships,,,4,Outstanding course content and delivery,happy
STU1673,Mechanical,Extracurricular Activities,,,3,Could improve practical exposure,neutral
STU1673,Mechanical,Industry Connections,,,5,Highly knowledgeable and supportive faculty,happy
STU1673,Mechanical,International Collaborations,,,1,Poor course structure,unhappy
STU1674,Information Technology,Faculty Performance,Dr. Priya Sharma,Data Structures,3,Average teaching experience,neutral
STU1674,Information Technology,College Infrastructure,,,3,Could improve practical exposure,unhappy
STU1674,Information Technology,Library Facilities,,,1,Needs improvement,unhappy
STU1674,Information Technology,Lab Infrastructure,,,1,Poor course structure,unhappy
STU1674,Information Technology,Placements,,,3,Average teaching experience,neutral
STU1674,Information Technology,Internships,,,2,Poor course structure,unhappy
STU1674,Information Technology,Extracurricular Activities,,,1,Poor course structure,happy
STU1674,Information Technology,Industry Connections,,,4,Exceptional teaching and guidance,happy
STU1674,Information Technology,International Collaborations,,,4,Highly knowledgeable and supportive faculty,happy
STU1675,Electronics,Faculty Performance,Dr. Rajesh Patil,Computer Networks,4,Exceptional teaching and guidance,happy
STU1675,Electronics,College Infrastructure,,,1,Outdated teaching methods,unhappy
STU1675,Electronics,Library Facilities,,,3,Could improve practical exposure,neutral
STU1675,Electronics,Lab Infrastructure,,,2,Lack of practical knowledge,neutral
STU1675,Electronics,Placements,,,4,Highly knowledgeable and supportive faculty,happy
STU1675,Electronics,Internships,,,4,Exceptional teaching and guidance,happy
STU1675,Electronics,Extracurricular Activities,,,3,Could improve practical exposure,neutral
STU1675,Electronics,Industry Connections,,,5,Outstanding course content and delivery,happy
STU1675,Electronics,International Collaborations,,,1,Lack of practical knowledge,unhappy
STU1676,Information Technology,Faculty Performance,Dr. Priya Sharma,Database Management System,3,Could improve practical exposure,neutral
STU1676,Information Technology,College Infrastructure,,,2,Needs improvement,unhappy
STU1676,Information Technology,Library Facilities,,,5,Highly knowledgeable and supportive faculty,happy
STU1676,Information Technology,Lab Infrastructure,,,1,Poor course structure,unhappy
STU1676,Information Technology,Placements,,,1,Outdated teaching methods,unhappy
STU1676,Information Technology,Internships,,,1,Poor course structure,neutral
STU1676,Information Technology,Extracurricular Activities,,,3,Moderate course content,neutral
STU1676,Information Technology,Industry Connections,,,3,Average teaching experience,neutral
STU1676,Information Technology,International Collaborations,,,2,Poor course structure,unhappy
STU1677,Computer Science,Faculty Performance,Dr. Harsh Singh,Artificial Intelligence,3,Average teaching experience,neutral
STU1677,Computer Science,College Infrastructure,,,2,Poor course structure,unhappy
STU1677,Computer Science,Library Facilities,,,2,Exceptional teaching and guidance,happy
STU1677,Computer Science,Lab Infrastructure,,,1,Lack of practical knowledge,unhappy
STU1677,Computer Science,Placements,,,5,Outstanding course content and delivery,happy
STU1677,Computer Science,Internships,,,3,Moderate course content,neutral
STU1677,Computer Science,Extracurricular Activities,,,3,Needs improvement,unhappy
STU1677,Computer Science,Industry Connections,,,4,Outstanding course content and delivery,happy
STU1677,Computer Science,International Collaborations,,,1,Outdated teaching methods,unhappy
STU1678,Electrical,Faculty Performance,Dr. Girish Talmale,Software Engineering,4,Exceptional teaching and guidance,happy
STU1678,Electrical,College Infrastructure,,,2,Poor course structure,happy
STU1678,Electrical,Library Facilities,,,3,Moderate course content,neutral
STU1678,Electrical,Lab Infrastructure,,,5,Highly knowledgeable and supportive faculty,happy
STU1678,Electrical,Placements,,,5,Highly knowledgeable and supportive faculty,happy
STU1678,Electrical,Internships,,,1,Average teaching experience,neutral
STU1678,Electrical,Extracurricular Activities,,,4,Outstanding course content and delivery,happy
STU1678,Electrical,Industry Connections,,,2,Poor course structure,unhappy
STU1678,Electrical,International Collaborations,,,2,Lack of practical knowledge,unhappy
STU1679,Electrical,Faculty Performance,Dr. Priya Sharma,Software Engineering,1,Outdated teaching methods,unhappy
STU1679,Electrical,College Infrastructure,,,3,Average experience,neutral
STU1679,Electrical,Library Facilities,,,5,Exceptional teaching and guidance,neutral
STU1679,Electrical,Lab Infrastructure,,,5,Highly knowledgeable and supportive faculty,happy
STU1679,Electrical,Placements,,,1,Outdated teaching methods,unhappy
STU1679,Electrical,Internships,,,3,Moderate course content,neutral
STU1679,Electrical,Extracurricular Activities,,,5,Highly knowledgeable and supportive faculty,happy
STU1679,Electrical,Industry Connections,,,5,Exceptional teaching and guidance,happy
STU1679,Electrical,International Collaborations,,,5,Outstanding course content and delivery,happy
STU1680,Information Technology,Faculty Performance,Dr. Priya Sharma,Artificial Intelligence,4,Average experience,happy
STU1680,Information Technology,College Infrastructure,,,4,Highly knowledgeable and supportive faculty,happy
STU1680,Information Technology,Library Facilities,,,1,Outdated teaching methods,unhappy
STU1680,Information Technology,Lab Infrastructure,,,1,Outstanding course content and delivery,happy
STU1680,Information Technology,Placements,,,1,Poor course structure,unhappy
STU1680,Information Technology,Internships,,,4,Exceptional teaching and guidance,happy
